Weight,Height,BMI,Age,BMIcase,Exercise Intensity,Gym Exercise,Home Exercise,BMIcase_encoded
63.59230056,1.729368684,21.26323582,36,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
72.72129593,1.782379282,22.89082044,32,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
73.47267171,1.820434488,22.17051204,39,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
52.52524093,1.475832448,24.11537081,54,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
93.48856493,1.747873144,30.60121527,54,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
84.02488546,1.699790186,29.08153287,47,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
62.34576789,1.516022404,27.12662349,46,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
78.53570869,1.551168803,32.63991687,18,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
53.2283164,1.459578552,24.98548497,36,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
67.50126584,1.602535286,26.28431816,21,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
71.27381605,1.752451104,23.20802551,20,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
83.88035872,1.600921413,32.72805918,60,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
63.07403715,1.587543606,25.02645311,24,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
52.30964186,1.394096651,26.91509883,42,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
83.93974601,1.563162238,34.35259432,55,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
109.6483494,1.797373455,33.94106391,45,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.15381276,1.409062875,30.29719447,24,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
82.98868732,1.69391015,28.92265482,36,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
109.8248313,1.777171934,34.77295933,36,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
74.57700564,1.783000183,23.45860413,19,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
93.33574408,1.817799604,28.24593693,28,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
100.8849616,1.729966097,33.70941754,51,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
62.52055726,1.797328785,19.35386826,47,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
107.691422,1.758521265,34.82457803,44,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
72.45924641,1.485602398,32.83134159,41,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
82.51396575,1.633041472,30.94090643,65,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
87.38334309,1.668366696,31.39392614,46,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
61.73562811,1.468903177,28.61208662,41,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
80.18134438,1.729111366,26.81806273,47,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
62.71671299,1.747948644,20.52702219,18,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
65.57835889,1.770171115,20.9281117,29,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
81.52271924,1.770027132,26.02069008,52,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
89.71828561,1.68617699,31.55546974,63,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
84.01418744,1.676093481,29.90585047,18,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
73.59166636,1.506363163,32.43166636,40,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
88.20011291,1.662483689,31.91202438,65,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
71.31268731,1.77903984,22.53177754,56,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
96.85489282,1.777402619,30.65843158,52,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
107.7048542,1.775690079,34.15866907,36,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
64.93470248,1.63994849,24.14440129,23,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
58.8577099,1.462343242,27.5235669,50,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
58.95702832,1.809022052,18.01556403,33,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
63.10338781,1.582156928,25.2088806,31,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
50.41878174,1.748411714,16.49320028,25,moderate thinness,2,Deadlifts (Light Weight); Cable Chest Flys; Seated Row Machine,Lunges; Plank to Push-up; Resistance Band Rows,1
106.6125834,1.773100992,33.91107218,44,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
72.25581774,1.658800808,26.25937252,36,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
72.84348791,1.792591754,22.66876936,57,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
69.27410229,1.423108401,34.20542112,44,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
98.35562678,1.766592665,31.51565697,25,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
92.90956145,1.824373981,27.9146811,49,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
59.80310672,1.506515199,26.34976283,37,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
70.92257586,1.57173065,28.70967365,25,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
84.43039806,1.596110243,33.14156918,62,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
55.61402653,1.625088752,21.05863277,22,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
54.30443304,1.738965666,17.95780574,54,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
58.3702276,1.629224276,21.9902234,39,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
92.12342029,1.701657534,31.81454614,18,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
94.661654,1.742634092,31.17178532,28,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
51.86677952,1.492217465,23.29297955,63,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
61.41808765,1.58126544,24.56330108,41,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
102.3685135,1.824808762,30.74196912,40,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
102.6378322,1.819314714,31.00928888,51,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
88.38986289,1.68540893,31.1165815,45,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
108.4053688,1.788466042,33.891391,60,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
69.2565074,1.604184204,26.91238053,64,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
54.58297177,1.573161837,22.05516811,45,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
70.93159789,1.720404333,23.96506922,34,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
76.67732718,1.748805774,25.0717015,51,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
65.29496004,1.520099646,28.25761767,40,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
84.43674616,1.824355963,25.36952454,43,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
69.64470633,1.436577176,33.74661267,51,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
57.3593381,1.770234813,18.30384699,28,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
74.21570111,1.598000566,29.06310005,38,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
53.53503187,1.694406503,18.64673705,40,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
104.7923058,1.764309092,33.66511109,21,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
109.3470453,1.815789498,33.16469844,30,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
106.2090252,1.774712745,33.7213759,59,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
61.1041923,1.602121141,23.80566431,60,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
93.20419312,1.64182161,34.57669794,60,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
63.01861503,1.574602117,25.41716993,58,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
91.30073694,1.80141217,28.13507634,42,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
62.25222667,1.779674425,19.65503272,58,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
83.76386506,1.629728215,31.53743289,27,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
90.17841695,1.674697345,32.15362509,52,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
60.54212451,1.472917685,27.90620009,42,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
71.75262335,1.591724415,28.32057249,21,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
89.43918527,1.620252616,34.0692342,24,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
101.8095742,1.780754123,32.10559359,58,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
108.0353388,1.787832299,33.799656,46,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
57.26249626,1.672688801,20.46633025,49,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
104.8239221,1.806321882,32.126996,35,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
83.44697197,1.77103891,26.60445558,45,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
66.82140014,1.729356178,22.34326682,19,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
65.15437302,1.763632581,20.9472658,26,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
89.49994245,1.812680295,27.23832069,57,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
100.2686873,1.736506336,33.25160286,59,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
94.80891555,1.679420633,33.6147751,64,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
72.58616417,1.490174183,32.68735477,42,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
63.72382665,1.713523207,21.70310472,48,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
66.88036877,1.638145462,24.92262212,48,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
108.7890303,1.817656981,32.92768879,45,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
89.21353134,1.615241234,34.19447535,41,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
68.47070299,1.494404106,30.65975517,50,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
76.68898276,1.75814286,24.80987948,28,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
54.90634239,1.443322356,26.35699152,42,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
83.05869824,1.561630733,34.05872809,29,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
107.0790016,1.784594341,33.62213518,38,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
73.20144938,1.52019945,31.67513964,47,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
